benchmark,model_name,model_identity_hash,method,display_method,backend_method,method_config_hash,problem_id,base_seed,sample_id,effective_seed,task_key,dataset_sha256,prompt_hash,input_token_hash,generation_config_hash,parser_hash,reference_answer,parsed_answer,is_correct,parser_strategy,parser_error,generated_tokens,generated_token_hash,generated_text_sha256,stop_reason,eos_stop,length_stop,truncated,oom,runtime_error,source_result_path,source_result_sha256,experiment_id,config_hash,git_commit,physical_gpu_id,gpu_uuid,timestamp,k_bits,v_bits,group_size,sink_length,recent_length,residual_length,selector,v4_budget_fraction,observed_v4_fraction,cache_mode,prompt_protocol,formal_key
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,19,44,0,19044,aime25:p19:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,235ed25efc6f649672d67562fd906dee,f78e2c53e939fe0f18938bf711c5478c,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,336,335,False,boxed,,15589,11b378d05d3e44c950a35284b85985dc23f9d4f09d358ae41298ed87a3b8a84d,3904e746854913aa4506c529382feab280738e9346509799b6a6b1be01b08d0f,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p19.json,5a12c7f837a90972a34256bda6ddd791e026741a128b0b85aa70e3174fba414f,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-20T23:51:56.607004+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p19
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,20,42,0,20042,aime25:p20:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,b225455e223b4ffbceab77eef11ded51,38b8b9425473a3a732f143f2e8037ab1,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,293,293,True,boxed,,14785,b344296c467c67e7cc13672df5575c25aed50c168699ed694ea66c242f07104c,fcdff59e8c853e210d88ade6f9b6674984c10bb60b735d4bffba18586822b669,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p20.json,2e0a4afb11cb91545da0a2e384e0ffa493eb79cf3322e250d8f0f4da634f8082,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T00:07:49.042479+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p20
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,20,43,0,20043,aime25:p20:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,b225455e223b4ffbceab77eef11ded51,38b8b9425473a3a732f143f2e8037ab1,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,293,293,True,boxed,,8547,83bceef2d7f29aad6821dc89c4010dce08531c5783f7a5333619152e62b32309,6119a226e81cd001da00a9b6d2e608ed8b1a28078435ad0b5fa19fe0e51b9399,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p20.json,82844b63c79e79632df4ecf0b581a4405aa3d1f8fab9e342bff16dc5b751a552,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T00:14:56.119948+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p20
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,20,44,0,20044,aime25:p20:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,b225455e223b4ffbceab77eef11ded51,38b8b9425473a3a732f143f2e8037ab1,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,293,293,True,boxed,,8544,1aa83ae39b690b5defec9571fd33871b8842dc325fb3adca35d13d082d801618,4d3411496f35c7ac54382c521fef931ea6f59568b7490f131df707f5725d2841,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p20.json,fb116432bab54b48287752ed8b7a0853af98dc94e838c7fa4be3f1890c667ca3,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T00:22:03.140924+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p20
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,21,42,0,21042,aime25:p21:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,bbd2b774f9db157293a12f8fb74cce7d,e20297ee50f73c0f40b6f6d98e417d67,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,237,7,False,tail_integer,,7186,b58d8cc75ef051c1c24fcce888475c7279e468c7eeccff57cb85e485a3d644cd,2443a7eb23b27640b5f058a5b58e3a30604cd7442473267596248719565d634d,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p21.json,69760bf05f05f7fceb321e1178af7448f9502bf4b9e9aaee798a3cf07f14eedd,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T00:27:27.515090+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p21
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,21,43,0,21043,aime25:p21:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,bbd2b774f9db157293a12f8fb74cce7d,e20297ee50f73c0f40b6f6d98e417d67,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,237,279,False,boxed,,4072,9e1c3d399f2a1f3078e18dfda1c7ddb87900f5c00340c5722c6984c231ac46f5,f384e6111fcec5ca1fda4feaa751006709571f0f181c46ddba09190373653786,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p21.json,4cabfb54533a20889dcb419bddf5c7927ac61755fde91bb5659caf4189fd8266,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T00:30:05.153817+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p21
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,21,44,0,21044,aime25:p21:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,bbd2b774f9db157293a12f8fb74cce7d,e20297ee50f73c0f40b6f6d98e417d67,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,237,7,False,tail_integer,,6576,3aef99027a0709552ecc65df45d8c4532cf8aee5f97a5ffcec9d12daa255b6c8,8c41f0b8bb934dc9508c27c69e0f0814c7ea9263dec8d20f61cbdbfd9c9192a1,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p21.json,1c2159ec28af7fe8d4122ebf82e828735aeb73fdf0df52421444cf0c5af84659,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T00:34:53.695324+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p21
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,22,42,0,22042,aime25:p22:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,f14728387e46e56379307433461f994e,288e50dc4483832ffe6d0454da3214de,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,610,724,False,boxed,,30282,5dd27d86c10a94f55e4ac8e52d7b89f7ba06e76114279ef4979e50235e421943,dd49f3a8851cdd4ce2610b2bc2ed381f4b2c898ee8290f2a1c07fef5b11f7c0c,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p22.json,f6248e5648ac350d34202b30541370a55de8c449dbbec0804231b16e140dac97,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T01:25:32.506595+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p22
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,22,43,0,22043,aime25:p22:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,f14728387e46e56379307433461f994e,288e50dc4483832ffe6d0454da3214de,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,610,998,False,boxed,,20845,00ae5350abd47e5eddd9c5b2725c132483e8db77a07f528cd21650741752f039,01dd86963a185288e4349ee2329c13f804e0b38c1e2a2b36408d42d450d247d2,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p22.json,b9bfe5bfbaea238df9cb147fef517130ad7bc9f482963eff56e20acf5f66d755,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T01:52:32.146717+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p22
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,22,44,0,22044,aime25:p22:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,f14728387e46e56379307433461f994e,288e50dc4483832ffe6d0454da3214de,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,610,800,False,boxed,,18950,3f04ec241284ddb685f09f869c3dbb2c28a4419b7f1905a90f70f2084edf49eb,c2701bf8b92e89a90c42be334267b9e652de71a1e6d54a778d6e19810797641b,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p22.json,d18036d81d0142c8a0a019301cfde985ccd22f256be49011c809b2837ef981b2,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:15:37.262739+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p22
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,23,42,0,23042,aime25:p23:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,b301ab639a06c759d690f1f7c7478eb5,56c5557ee3016df09591563234b96b1e,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,149,140,False,boxed,,10985,a6d5fb8324a7bab7b2514906ec5f1786be2aa2500e9bb4ff767560d8f6663ea9,85453cd610198de2728735d1ced4aeb43ac0791d9b08eb01bb8597d67291a11f,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p23.json,fffd0ba8782df57b1be37d2516f8d63a3dac3e328fd22f62385b5564f0a80052,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:25:20.266487+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p23
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,23,43,0,23043,aime25:p23:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,b301ab639a06c759d690f1f7c7478eb5,56c5557ee3016df09591563234b96b1e,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,149,150,False,boxed,,5348,a25b6ceb094f2579ebc91127383e827d7c264617de31ee4fb8e00da5297f47a0,7857e3a83bfd51a9aed25218c3eb4b4a61ef73a7422c957b6e04c8b12adddde4,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p23.json,cea9b12ef78392a426c20b328033787abc0dea883508cdeb5b1acc4790df177a,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:29:01.268409+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p23
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,23,44,0,23044,aime25:p23:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,b301ab639a06c759d690f1f7c7478eb5,56c5557ee3016df09591563234b96b1e,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,149,160,False,boxed,,7344,2701e993bf05220f66cf926bae05b56cd3f0e50ea0e90cf315dbd447a1effb89,dd28ba0d6299e0b3be0454afd827f5c670ed230e628034d09acd0b095df50c70,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p23.json,ec1572cb9929d80042089b4f9d54378dcf61aec34ed969dba7acf06040c8569d,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:34:34.926952+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p23
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,24,42,0,24042,aime25:p24:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d376f064f86ac66de5b403f9b4fb3ff1,50b0e0a2af0df2708a6dec184858695e,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,907,9,False,boxed,,9088,8ae76f2b67dfc74a918fc89335f58a41f0cac0e7aec0ae3a06dc8dee41ad674b,37054382d5b0f1c5862a68e21c370aea31c69f0bce3803c22b8bc4aef9796785,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p24.json,a1db089c36391917b3210c49ceb0e1236374b92a2c4bec2e18189f62ca4a8fb6,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:42:00.283999+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p24
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,24,43,0,24043,aime25:p24:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d376f064f86ac66de5b403f9b4fb3ff1,50b0e0a2af0df2708a6dec184858695e,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,907,9,False,boxed,,6943,e29b0b374e7f281f8fd7d20e652e9480f029e4dd8fab16b8e63a039593b1c690,8f9318318b415045d106414241f439bbf789b2c42cb3ff09d64dee8c7adba6be,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p24.json,98a971f282db40ca2be62f369f36dc7014207dfdded4c9a75818edc24c78142f,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:47:09.805408+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p24
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,24,44,0,24044,aime25:p24:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,d376f064f86ac66de5b403f9b4fb3ff1,50b0e0a2af0df2708a6dec184858695e,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,907,9,False,boxed,,3695,f48bd01238b70a8b4a04270e36893c3c626fab613799c3ec28e61a401a1848e1,11938478cb06bf896bc148374b68ce0975e1986b235860ce198f75811effcd9f,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p24.json,fc58aec61c699010932bb8a3d47ab855b84f6a3607dffb7316a41264fa2686b1,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T02:49:29.736296+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p24
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,25,42,0,25042,aime25:p25:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,984d152105091bd54675c1f82970a7e3,e0a8ef0df8ee83405478542f38b7a1df,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,113,12,False,boxed,,16786,e08affa13e128bbe47ef0ba4486ca4701609e2b967379cac9ac9835cbed03fe1,91166320feef6c327d02bc356a21c65aa3f69ea9147ac0266b407fd13e53cf7b,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p25.json,3a94a6022e25ed84b8334aa38116ff5ce193076ae94a2114125d376df67eb6f4,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T03:08:13.894596+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p25
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,25,43,0,25043,aime25:p25:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,984d152105091bd54675c1f82970a7e3,e0a8ef0df8ee83405478542f38b7a1df,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,113,1,False,boxed,,13596,32cd54f4b1e63786658290be1946cab69600ca088eafa3b96f9578461b6bbe4d,40e7d002143b5eda7e15747617698832626f421581cedf84fd49d30150bad67f,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p25.json,6efcc7aa368ee6865ad0b60050f6a948aa4e69c33a0ce6d939fcb8ebe96abed5,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T03:21:37.701060+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p25
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,25,44,0,25044,aime25:p25:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,984d152105091bd54675c1f82970a7e3,e0a8ef0df8ee83405478542f38b7a1df,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,113,12,False,boxed,,13691,4ea8812bc5b220067a79a4ee528c44b02c184588c6c155b5f98beeb4eaa8b8db,7755d1afddc1ad29d77eb12477ee75e469e5b52d7d5a196102be4922c771bc5b,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed44/p25.json,64bfce20800b3ae08ecd72858871f6be443311b28c32c884e8b34e5dec073eff,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T03:35:10.246418+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed44:p25
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,26,42,0,26042,aime25:p26:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,eb2c9b8154d1f52541726ed429ade2fb,5cf4f31c740ed28827f7be5498198531,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,19,913,False,boxed,,31199,8dae76430a2ddd238d243159954ccf5352699aeb4d8ac401f29fdddfdd8b8f84,17b0d7b9d14c91597d80fd5e9e5d6ffcef50e5c15e1f46cb8adceff6d580a0a2,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed42/p26.json,b1da736a0eafc2089083dc7ca6b261610dc42415408825e17efbc919a7003295,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T04:28:16.993652+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed42:p26
aime25,DeepSeek-R1-Distill-Llama-8B,6af5ef5a437b77f7fb395930f430a9a266efaa5ead3804aa92c8359e141f6185,FP16,FP16,fp16,7cffe089a9825640,26,43,0,26043,aime25:p26:s0,822a4c6ec6a41f65151cbc731d9d4ce2bb7bbd0f2f39bd7622be1b99d28e0d9d,eb2c9b8154d1f52541726ed429ade2fb,5cf4f31c740ed28827f7be5498198531,40fe960ae9f758e6,bench/aime_answer_parser.py:a7ab4395529caaa2cfcd9cb5203a2dd00723ac90fcd96d12bea77494b416b234,19,137,False,boxed,,22112,0e5d033f9a73f388042d85d74bb69de8f13cae9986bfc4c1c232494371da28e9,2d1a264d51f84ef4cb443a921540584642ff98c5d46f66b21d926a141d14cac7,eos,True,False,False,False,False,/home/qinch2023/v100_aime24_aime25_quality_work/Bounded-pattrenKV-method/results/aime25_full_causal25_quality_v100/formal/FP16/seed43/p26.json,2917a983fc4acc23593bc5a4c63b4393ac69b425dbb088d5afcf7c41e77d8db0,aime25_full_causal25_quality_v100_formal,fb8a77b673acfff3,fe834cd7e99a06f2aec37bfb6c74173ad7fee7c9,0,Tesla V100-SXM2-32GB,2026-08-21T04:57:55.575961+00:00,16,16,0,0,0,0,,,,,deepseek_r1_recommended,FP16:seed43:p26
